mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
ea13f65b-96a5-455b-ab69-d47f6ffc320d,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:22:29+10:00,https://multimedia.agouti.eu/assets/ea13f65b-96a5-455b-ab69-d47f6ffc320d/file,false,20260325031256-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0181.JPG,image/jpeg,,false,sequenceID:28b1e139-edb7-43e2-85dc-3f5493869a5e
982fd08c-3512-4b31-bdeb-cd3ae8b062dc,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:22:53+10:00,https://multimedia.agouti.eu/assets/982fd08c-3512-4b31-bdeb-cd3ae8b062dc/file,false,20260325031256-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0193.JPG,image/jpeg,,false,sequenceID:71703ec0-52af-421e-a2c7-0f93c299f17a
ca0365f8-7ee3-4258-afcf-689814564671,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:23:21+10:00,https://multimedia.agouti.eu/assets/ca0365f8-7ee3-4258-afcf-689814564671/file,false,20260325031256-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0205.JPG,image/jpeg,,false,sequenceID:82e36e7f-2fce-41e5-87be-d731ed457c6f
79125415-bbd7-452a-a624-5967fe3b52af,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:23:49+10:00,https://multimedia.agouti.eu/assets/79125415-bbd7-452a-a624-5967fe3b52af/file,false,20260325031256-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0217.JPG,image/jpeg,,false,sequenceID:a7187671-7047-48ff-a951-e63a4958c9e8
a0e52421-685d-4b03-97c2-c61321fad0a9,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T08:17:21+10:00,https://multimedia.agouti.eu/assets/a0e52421-685d-4b03-97c2-c61321fad0a9/file,false,20260325031218-BONB~Bon_Bon_2021_11_09_Control_11~CG07~IMG_0016.JPG,image/jpeg,,false,sequenceID:bdd6a836-7fbd-4eb8-a2f5-d92e4022efc6
84a4d22e-8ae5-4ccd-a8b6-6f453e8a9f90,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T08:19:17+10:00,https://multimedia.agouti.eu/assets/84a4d22e-8ae5-4ccd-a8b6-6f453e8a9f90/file,false,20260325031219-BONB~Bon_Bon_2021_11_09_Control_11~CG07~IMG_0028.JPG,image/jpeg,,false,sequenceID:9b81fbc8-cf03-477c-b2f7-658ed44315cb
8c24d7f5-8c4b-4942-b711-577bf111e65e,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T08:19:56+10:00,https://multimedia.agouti.eu/assets/8c24d7f5-8c4b-4942-b711-577bf111e65e/file,false,20260325031219-BONB~Bon_Bon_2021_11_09_Control_11~CG07~IMG_0040.JPG,image/jpeg,,false,sequenceID:b2741cb9-e7f8-43a2-8d0e-7527bef0d2a0
e305ab81-0be4-43c2-89c9-b046c1dafca8,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T08:20:26+10:00,https://multimedia.agouti.eu/assets/e305ab81-0be4-43c2-89c9-b046c1dafca8/file,false,20260325031219-BONB~Bon_Bon_2021_11_09_Control_11~CG07~IMG_0052.JPG,image/jpeg,,false,sequenceID:3281b950-ec6c-4f69-810d-9c16d1cdcb65
9be5b17a-b78d-4c6e-9d6d-b8ce2d797095,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T08:20:58+10:00,https://multimedia.agouti.eu/assets/9be5b17a-b78d-4c6e-9d6d-b8ce2d797095/file,false,20260325031219-BONB~Bon_Bon_2021_11_09_Control_11~CG07~IMG_0065.JPG,image/jpeg,,false,sequenceID:c6d925f9-c627-4b96-874f-fc98b5c2f25e
54549760-e6e0-47ed-85a3-51efe2a1162a,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T08:21:24+10:00,https://multimedia.agouti.eu/assets/54549760-e6e0-47ed-85a3-51efe2a1162a/file,false,20260325031219-BONB~Bon_Bon_2021_11_09_Control_11~CG07~IMG_0077.JPG,image/jpeg,,false,sequenceID:2820b844-b31a-468c-a291-f2db1018d7b3
